compound_id,smiles,inchikey,required_amount_mg,quoted_amount_mg,quote_id,quote_supplier,quote_catalogue,quote_entry,quote_price,quote_currency,quote_lead_time_days,quoted_purity,quoted_smiles,quote_date,num_downstream_products,num_downstream_reaction_types,num_downstream_reactions,num_downstream (Amidation),num_downstream (Steglich_esterification),num_downstream (N-nucleophilic_aromatic_substitution),num_downstream (Reductive_amination),num_downstream (Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol),num_downstream (Ester_amidation),downstream_product_ids,downstream_reaction_types,downstream_reaction_ids
142007,O=C(O)c1cc(O)nc2ccc(F)cc12,LJWTUAHUOKMKCZ-UHFFFAOYSA-N,2.0,10.0,2641,Enamine,,EN300-82027,14.0,EUR,,,O=C(O)c1cc(O)nc2ccc(F)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142214, 142215}",{'Amidation'},"{10349, 10350}"
142008,Cc1cc(C(=O)O)c2cc(Cl)ccc2n1,GSWWVOHRAYFEHC-UHFFFAOYSA-N,1.0,1.0,558,Enamine,,EN300-191667,14.0,EUR,,,Cc1cc(C(=O)O)c2cc(Cl)ccc2n1,2025-12-01,1,1,1,1.0,,,,,,{142217},{'Amidation'},{10352}
141979,O=C(O)c1cc(O)nc2c(O)cccc12,DVEVPRIOUKVFAM-UHFFFAOYSA-N,3.0,10.0,2643,Enamine,,EN300-748984,106.0,EUR,,,O=C(O)c1cc(O)nc2c(O)cccc12,2025-12-01,3,1,3,3.0,,,,,,"{142218, 142219, 142220}",{'Amidation'},"{10353, 10354, 10355}"
142009,Cc1ccc2nc(C)cc(C(=O)O)c2c1,PPFCNYVQJDEENH-UHFFFAOYSA-N,1.0,1.0,560,Enamine,,EN300-05732,14.0,EUR,,,Cc1ccc2nc(C)cc(C(=O)O)c2c1,2025-12-01,1,1,1,1.0,,,,,,{142224},{'Amidation'},{10359}
142010,Cc1ccc2c(C(=O)O)ccnc2c1C,FROOOGKOFBRASO-UHFFFAOYSA-N,2.0,10.0,2645,Enamine,,EN300-629982,58.0,EUR,,,Cc1ccc2c(C(=O)O)ccnc2c1C,2025-12-01,2,1,2,2.0,,,,,,"{142225, 142226}",{'Amidation'},"{10360, 10361}"
141972,Cc1c(C(=O)O)c2ccccc2[nH]c1=O,WPRPBCUZWXWVLY-UHFFFAOYSA-N,3.0,10.0,2646,Enamine,,EN300-302522,19.0,EUR,,,Cc1c(C(=O)O)c2ccccc2[nH]c1=O,2025-12-01,3,1,3,3.0,,,,,,"{142273, 142266, 142227}",{'Amidation'},"{10408, 10401, 10362}"
141975,O=C(O)c1c(O)cnc2c(F)cccc12,IVDHARKWLBZWCS-UHFFFAOYSA-N,2.0,10.0,2647,Enamine,,EN300-303511,47.0,EUR,,,O=C(O)c1c(O)cnc2c(F)cccc12,2025-12-01,2,1,2,2.0,,,,,,"{142257, 142228}",{'Amidation'},"{10392, 10363}"
141976,Cc1cc(C(=O)O)c2cccc(O)c2n1,FDLRWTVKQDEJOS-UHFFFAOYSA-N,3.0,10.0,2648,Enamine,,EN300-7494438,65.0,EUR,,,Br.Cc1cc(C(=O)O)c2cccc(O)c2n1,2025-12-01,3,1,3,3.0,,,,,,"{142229, 142230, 142231}",{'Amidation'},"{10364, 10365, 10366}"
141977,O=C(O)c1cc(=O)[nH]c2c(F)cccc12,CIAQPLJMPBVVCV-UHFFFAOYSA-N,2.0,10.0,2649,Enamine,,EN300-366390,20.0,EUR,,,O=C(O)c1cc(=O)[nH]c2c(F)cccc12,2025-12-01,2,1,2,2.0,,,,,,"{142233, 142235}",{'Amidation'},"{10368, 10370}"
142011,Cc1ccc2c(C(=O)O)ccnc2c1Cl,ICHQQJZQUFFJKD-UHFFFAOYSA-N,1.0,1.0,566,Enamine,,EN300-1697552,40.0,EUR,,,Cc1ccc2c(C(=O)O)ccnc2c1Cl,2025-12-01,1,1,1,1.0,,,,,,{142236},{'Amidation'},{10371}
142012,Cc1cc(Br)cc2c(C(=O)O)ccnc12,NZKBKYGIKDFGSS-UHFFFAOYSA-N,3.0,10.0,2651,Enamine,,EN300-630019,44.0,EUR,,,Cc1cc(Br)cc2c(C(=O)O)ccnc12,2025-12-01,3,1,3,3.0,,,,,,"{142242, 142243, 142238}",{'Amidation'},"{10377, 10378, 10373}"
142013,Cc1cc(C)c2nccc(C(=O)O)c2c1,SUFUPRZYSJLVNJ-UHFFFAOYSA-N,2.0,10.0,2652,Enamine,,EN300-629983,44.0,EUR,,,Cc1cc(C)c2nccc(C(=O)O)c2c1,2025-12-01,2,1,2,2.0,,,,,,"{142241, 142239}",{'Amidation'},"{10376, 10374}"
141970,O=C(O)c1c(O)cnc2c(Br)cccc12,IDQNDKUXCCOUHX-UHFFFAOYSA-N,3.0,10.0,2653,Enamine,,EN300-136675,33.0,EUR,,,O=C(O)c1c(O)cnc2c(Br)cccc12,2025-12-01,3,1,3,3.0,,,,,,"{142248, 142246, 142247}",{'Amidation'},"{10381, 10382, 10383}"
142014,O=C(O)c1c(O)cnc2ccc(Br)cc12,PHFJIUZKWPELKO-UHFFFAOYSA-N,2.0,10.0,2654,Enamine,,EN300-140740,15.0,EUR,,,O=C(O)c1c(O)cnc2ccc(Br)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142249, 142250}",{'Amidation'},"{10384, 10385}"
141974,Cc1cc(C(=O)O)c2c(Br)cccc2n1,DCPYASDBSDKDGO-UHFFFAOYSA-N,3.0,10.0,2655,Enamine,,EN300-51304,18.0,EUR,,,Cc1cc(C(=O)O)c2c(Br)cccc2n1,2025-12-01,3,1,3,3.0,,,,,,"{142251, 142252, 142253}",{'Amidation'},"{10386, 10387, 10388}"
142016,Cc1cc(C(=O)O)c2ccc(F)cc2n1,KPNZFNKTKZNKKS-UHFFFAOYSA-N,2.0,10.0,2656,Enamine,,EN300-35621,14.0,EUR,,,Cc1cc(C(=O)O)c2ccc(F)cc2n1,2025-12-01,2,1,2,2.0,,,,,,"{142258, 142259}",{'Amidation'},"{10393, 10394}"
141973,Cc1cc(C(=O)O)c2cccc(C)c2n1,CAWHKRVQNJNMNW-UHFFFAOYSA-N,1.0,1.0,573,Enamine,,EN300-235887,14.0,EUR,,,Cc1cc(C(=O)O)c2cccc(C)c2n1,2025-12-01,1,1,1,1.0,,,,,,{142269},{'Amidation'},{10404}
142023,Cc1c(Cl)nc2ccccc2c1C(=O)O,FUKHTUIKAKDTBB-UHFFFAOYSA-N,3.0,10.0,2658,Enamine,,EN300-314567,55.0,EUR,,,Cc1c(Cl)nc2ccccc2c1C(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{142272, 142276, 142271}",{'Amidation'},"{10411, 10406, 10407}"
128930,COc1cnc2ccccc2c1C(=O)O,ZEDCFLNCVWDQHW-UHFFFAOYSA-N,3.0,10.0,2659,Enamine,,EN300-93473,35.0,EUR,,,COc1cnc2ccccc2c1C(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{142293, 142292, 142277}",{'Amidation'},"{10428, 10427, 10412}"
142025,O=C(O)c1c(O)cnc2ccc(F)cc12,UPTVMNMTVAWXBH-UHFFFAOYSA-N,2.0,10.0,2660,Enamine,,EN300-200990,32.0,EUR,,,O=C(O)c1c(O)cnc2ccc(F)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142280, 142279}",{'Amidation'},"{10414, 10415}"
142026,O=C(O)c1cc(O)nc2cc(Br)ccc12,MBCCWDPJOSBQOR-UHFFFAOYSA-N,2.0,10.0,2661,Enamine,,EN300-625451,15.0,EUR,,,O=C(O)c1cc(O)nc2cc(Br)ccc12,2025-12-01,2,1,2,2.0,,,,,,"{142281, 142282}",{'Amidation'},"{10416, 10417}"
142027,COc1cccc2c(C(=O)O)ccnc12,NEBCNIRZMNKUQQ-UHFFFAOYSA-N,3.0,10.0,2662,Enamine,,EN300-629981,15.0,EUR,,,COc1cccc2c(C(=O)O)ccnc12,2025-12-01,3,1,3,3.0,,,,,,"{142283, 142284, 142285}",{'Amidation'},"{10418, 10419, 10420}"
142028,Cc1cnc2ccc(Br)cc2c1C(=O)O,OYOJEFCXQOVNGM-UHFFFAOYSA-N,1.0,1.0,579,Enamine,,EN300-1581864,29.0,EUR,,,Cc1cnc2ccc(Br)cc2c1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{142288},{'Amidation'},{10423}
142031,CCc1nc2ccccc2c(C(=O)O)c1C,DWQIFUQLSDIOAR-UHFFFAOYSA-N,3.0,10.0,2664,Enamine,,EN300-01328,14.0,EUR,,,CCc1nc2ccccc2c(C(=O)O)c1C,2025-12-01,3,1,3,3.0,,,,,,"{142296, 142297, 142298}",{'Amidation'},"{10432, 10433, 10431}"
142032,CC(=O)c1cnc2ccccc2c1C(=O)O,QAATYLLDIDZHOJ-UHFFFAOYSA-N,2.0,10.0,2665,Enamine,,EN300-1695739,42.0,EUR,,,CC(=O)c1cnc2ccccc2c1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{142299, 142303}",{'Amidation'},"{10434, 10438}"
142033,Cc1ccc2nc(C)c(O)c(C(=O)O)c2c1,NHCASWVQOVFTLZ-UHFFFAOYSA-N,3.0,10.0,2666,Enamine,,EN300-10841664,44.0,EUR,,,Cc1ccc2nc(C)c(O)c(C(=O)O)c2c1,2025-12-01,3,1,3,3.0,,,,,,"{142300, 142301, 142302}",{'Amidation'},"{10435, 10436, 10437}"
142022,O=C(O)c1cc(C2CC2)nc2ccccc12,HYOFXKNWXLKLSH-UHFFFAOYSA-N,2.0,10.0,2667,Enamine,,EN300-12106,14.0,EUR,,,O=C(O)c1cc(C2CC2)nc2ccccc12,2025-12-01,2,1,2,2.0,,,,,,"{142305, 142306}",{'Amidation'},"{10440, 10441}"
142035,Cc1c(C=O)nc2ccccc2c1C(=O)O,QHUFJZQMUODQEP-UHFFFAOYSA-N,3.0,10.0,2668,Enamine,,EN300-331956,85.0,EUR,,,Cc1c(C=O)nc2ccccc2c1C(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{142308, 142309, 142335}",{'Amidation'},"{10443, 10444, 10470}"
142021,Cc1cc(C(=O)O)c2c(F)ccc(F)c2n1,KKLABKICPCUMER-UHFFFAOYSA-N,1.0,1.0,585,Enamine,,EN300-625400,28.0,EUR,,,Cc1cc(C(=O)O)c2c(F)ccc(F)c2n1,2025-12-01,1,1,1,1.0,,,,,,{142310},{'Amidation'},{10445}
142024,Cc1c(C(=O)O)c2ccccc2n(C)c1=O,CHMGVNDZWOYOEJ-UHFFFAOYSA-N,3.0,10.0,2670,Enamine,,EN300-749545,59.0,EUR,,,Cc1c(C(=O)O)c2ccccc2n(C)c1=O,2025-12-01,3,1,3,3.0,,,,,,"{142312, 142313, 142311}",{'Amidation'},"{10448, 10446, 10447}"
142020,O=C(O)c1c2c(nc3ccccc13)CCC2,YHLOYZLGFGTCEB-UHFFFAOYSA-N,2.0,2.0,,Enamine,,EN300-01305,28.0,EUR,,,O=C(O)c1c2c(nc3ccccc13)CCC2,2025-12-01,2,1,2,2.0,,,,,,"{142315, 142316}",{'Amidation'},"{10450, 10451}"
142036,COc1ccc2c(C(=O)O)cc(=O)[nH]c2c1,FNDGQJCUHITQOE-UHFFFAOYSA-N,1.0,1.0,588,Enamine,,EN300-154590,28.0,EUR,,,COc1ccc2c(C(=O)O)cc(=O)[nH]c2c1,2025-12-01,1,1,1,1.0,,,,,,{142318},{'Amidation'},{10453}
142037,Cc1cc(C(=O)O)c2ccc(C)c(C)c2n1,HRQOZCJRHHXDEK-UHFFFAOYSA-N,2.0,10.0,2672,Enamine,,EN300-19356786,14.0,EUR,,,Cc1cc(C(=O)O)c2ccc(C)c(C)c2n1.O.O,2025-12-01,2,1,2,2.0,,,,,,"{142337, 142319}",{'Amidation'},"{10472, 10454}"
142019,Cc1nc2c(F)cccc2c(C(=O)O)c1O,WSFHKUPNCZJNOL-UHFFFAOYSA-N,1.0,1.0,590,Enamine,,EN300-7539764,17.0,EUR,,,Cc1nc2c(F)cccc2c(C(=O)O)c1O,2025-12-01,1,1,1,1.0,,,,,,{142320},{'Amidation'},{10455}
142038,Cn1c(=O)cc(C(=O)O)c2cc(Br)ccc21,LCGBRNZEIRMQMS-UHFFFAOYSA-N,2.0,10.0,2674,Enamine,,EN300-1702810,41.0,EUR,,,Cn1c(=O)cc(C(=O)O)c2cc(Br)ccc21,2025-12-01,2,1,2,2.0,,,,,,"{142323, 142324}",{'Amidation'},"{10458, 10459}"
142040,CN(C)c1cc(C(=O)O)c2ccccc2n1,NGJFDFAIRAKMPJ-UHFFFAOYSA-N,3.0,10.0,2675,Enamine,,EN300-126681,14.0,EUR,,,CN(C)c1cc(C(=O)O)c2ccccc2n1,2025-12-01,3,1,3,3.0,,,,,,"{142332, 142333, 142334}",{'Amidation'},"{10467, 10468, 10469}"
142041,COc1ccc2c(C(=O)O)c(O)cnc2c1,KKYHKEUOHISNNR-UHFFFAOYSA-N,1.0,1.0,593,Enamine,,EN300-252972,41.0,EUR,,,COc1ccc2c(C(=O)O)c(O)cnc2c1,2025-12-01,1,1,1,1.0,,,,,,{142336},{'Amidation'},{10471}
142042,CCCc1cc(C(=O)O)c2ccccc2n1,GHWNIFKWPIVEPC-UHFFFAOYSA-N,2.0,10.0,2677,Enamine,,EN300-188236,14.0,EUR,,,CCCc1cc(C(=O)O)c2ccccc2n1,2025-12-01,2,1,2,2.0,,,,,,"{142339, 142340}",{'Amidation'},"{10474, 10475}"
142043,Cc1cc(F)c2nc(O)cc(C(=O)O)c2c1,FCKDWQYMDFBQMU-UHFFFAOYSA-N,1.0,1.0,595,Enamine,,EN300-127954,30.0,EUR,,,Cc1cc(F)c2nc(O)cc(C(=O)O)c2c1,2025-12-01,1,1,1,1.0,,,,,,{142343},{'Amidation'},{10478}
142044,CC(C)c1cc(C(=O)O)c2ccccc2n1,ZHQZYLFXDJYBGO-UHFFFAOYSA-N,2.0,10.0,2679,Enamine,,EN300-13661,14.0,EUR,,,CC(C)c1cc(C(=O)O)c2ccccc2n1,2025-12-01,2,1,2,2.0,,,,,,"{142344, 142346}",{'Amidation'},"{10481, 10479}"
142046,Cc1cccc2c(C(=O)O)cc(C3CC3)nc12,VVPVPMDLOYRHAL-UHFFFAOYSA-N,3.0,10.0,2680,Enamine,,EN300-40293,18.0,EUR,,,Cc1cccc2c(C(=O)O)cc(C3CC3)nc12,2025-12-01,3,1,3,3.0,,,,,,"{142389, 142349, 142350}",{'Amidation'},"{10524, 10484, 10485}"
142047,O=C(O)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,YCUYSGICYXXUHR-UHFFFAOYSA-N,2.0,10.0,2681,Enamine,,EN300-74869,15.0,EUR,,,O=C(O)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,2025-12-01,2,1,2,2.0,,,,,,"{142394, 142351}",{'Amidation'},"{10529, 10486}"
142053,O=C(O)c1cc(C(F)(F)F)nc2ccccc12,BHRSRGUVJGTOBA-UHFFFAOYSA-N,1.0,1.0,599,Enamine,,EN300-7393002,14.0,EUR,,,O=C(O)c1cc(C(F)(F)F)nc2ccccc12,2025-12-01,1,1,1,1.0,,,,,,{142362},{'Amidation'},{10497}
142052,O=C(O)c1c2c(nc3ccc(Br)cc13)CCC2,AWKCBARNJSXTJY-UHFFFAOYSA-N,1.0,1.0,600,Enamine,,EN300-625513,15.0,EUR,,,O=C(O)c1c2c(nc3ccc(Br)cc13)CCC2,2025-12-01,1,1,1,1.0,,,,,,{142363},{'Amidation'},{10498}
142057,Cc1nc2c(F)c(F)ccc2c(C(=O)O)c1O,DUUCHVXYERGRSN-UHFFFAOYSA-N,2.0,10.0,2684,Enamine,,EN300-22302402,32.0,EUR,,,Cc1nc2c(F)c(F)ccc2c(C(=O)O)c1O,2025-12-01,2,1,2,2.0,,,,,,"{142374, 142375}",{'Amidation'},"{10509, 10510}"
142058,O=C(O)c1c2c(nc3ccc(Cl)cc13)CCC2,BRXPKYDOKVSIJG-UHFFFAOYSA-N,2.0,10.0,2685,Enamine,,EN300-625512,20.0,EUR,,,O=C(O)c1c2c(nc3ccc(Cl)cc13)CCC2,2025-12-01,2,1,2,2.0,,,,,,"{142376, 142377}",{'Amidation'},"{10512, 10511}"
142059,O=C(O)c1cc(C2CC2)nc2ccc(Cl)cc12,NQFVACCQTKXGON-UHFFFAOYSA-N,2.0,10.0,2686,Enamine,,EN300-102073,14.0,EUR,,,O=C(O)c1cc(C2CC2)nc2ccc(Cl)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142378, 142379}",{'Amidation'},"{10513, 10514}"
142060,Cc1ccc2nc(C3CC3)cc(C(=O)O)c2c1,ULQTVSKLKZCBOV-UHFFFAOYSA-N,2.0,10.0,2687,Enamine,,EN300-86950,14.0,EUR,,,Cc1ccc2nc(C3CC3)cc(C(=O)O)c2c1,2025-12-01,2,1,2,2.0,,,,,,"{142380, 142382}",{'Amidation'},"{10515, 10517}"
142062,O=C(O)c1cc(C2CC2)nc2ccc(F)cc12,HLCKTTRLVOHYDW-UHFFFAOYSA-N,2.0,10.0,2688,Enamine,,EN300-93683,29.0,EUR,,,O=C(O)c1cc(C2CC2)nc2ccc(F)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142384, 142385}",{'Amidation'},"{10520, 10519}"
142063,CC(C)c1cc(C(=O)O)c2cc(F)ccc2n1,FGNVMVCNKBCCLA-UHFFFAOYSA-N,2.0,10.0,2689,Enamine,,EN300-186674,14.0,EUR,,,CC(C)c1cc(C(=O)O)c2cc(F)ccc2n1,2025-12-01,2,1,2,2.0,,,,,,"{142386, 142387}",{'Amidation'},"{10521, 10522}"
142064,Cc1c(C2CC2)nc2ccccc2c1C(=O)O,CPPAWELHXWHSFP-UHFFFAOYSA-N,2.0,10.0,2690,Enamine,,EN300-126687,58.0,EUR,,,Cc1c(C2CC2)nc2ccccc2c1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{142393, 142391}",{'Amidation'},"{10528, 10526}"
142065,CCCc1nc2ccccc2c(C(=O)O)c1CC,UVUBXMWGFOOGNP-UHFFFAOYSA-N,3.0,10.0,2691,Enamine,,EN300-01335,15.0,EUR,,,CCCc1nc2ccccc2c(C(=O)O)c1CC,2025-12-01,3,1,3,3.0,,,,,,"{142432, 142395, 142431}",{'Amidation'},"{10530, 10566, 10567}"
142029,O=C(O)c1cc(-c2ccco2)nc2ccccc12,WWEKTFINADFAEC-UHFFFAOYSA-N,3.0,10.0,2692,Enamine,,EN300-00804,15.0,EUR,,,O=C(O)c1cc(-c2ccco2)nc2ccccc12,2025-12-01,3,1,3,3.0,,,,,,"{142396, 142397, 142398}",{'Amidation'},"{10531, 10532, 10533}"
142071,Cc1c(C2CC2)nc2ccc(Br)cc2c1C(=O)O,IWHYAUQGNPZERJ-UHFFFAOYSA-N,1.0,1.0,610,Enamine,,EN300-101470,19.0,EUR,,,Cc1c(C2CC2)nc2ccc(Br)cc2c1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{142409},{'Amidation'},{10544}
142072,Cc1cc(C)c2c(C(=O)O)cc(C3CC3)nc2c1,IYYGTQJREKNORA-UHFFFAOYSA-N,2.0,10.0,2694,Enamine,,EN300-86931,24.0,EUR,,,Cc1cc(C)c2c(C(=O)O)cc(C3CC3)nc2c1,2025-12-01,2,1,2,2.0,,,,,,"{142410, 142411}",{'Amidation'},"{10545, 10546}"
142073,O=C(O)c1c2c(nc3ccc(Br)cc13)CCCC2,INXRKMNRRUIKBF-UHFFFAOYSA-N,2.0,10.0,2695,Enamine,,EN300-07634,14.0,EUR,,,O=C(O)c1c2c(nc3ccc(Br)cc13)CCCC2,2025-12-01,2,1,2,2.0,,,,,,"{142412, 142413}",{'Amidation'},"{10547, 10548}"
142074,Cc1ccc2nc3c(c(C(=O)O)c2c1)CCCC3,ZLAJPSWHTFQIKE-UHFFFAOYSA-N,2.0,10.0,2696,Enamine,,EN300-06036,21.0,EUR,,,Cc1ccc2nc3c(c(C(=O)O)c2c1)CCCC3,2025-12-01,2,1,2,2.0,,,,,,"{142414, 142415}",{'Amidation'},"{10549, 10550}"
142076,O=C(O)c1cc(Cl)nc2c(S(=O)(=O)F)cccc12,WMFPGPYZUQPOBI-UHFFFAOYSA-N,2.0,10.0,2697,Enamine,,EN300-46583579,51.0,EUR,,,O=C(O)c1cc(Cl)nc2c(S(=O)(=O)F)cccc12,2025-12-01,2,1,2,2.0,,,,,,"{142418, 142419}",{'Amidation'},"{10553, 10554}"
142077,CN1CCc2nc3ccccc3c(C(=O)O)c2C1,YJLLXEJOXOYNGU-UHFFFAOYSA-N,2.0,10.0,2698,Enamine,,EN300-00839,14.0,EUR,,,CN1CCc2nc3ccccc3c(C(=O)O)c2C1,2025-12-01,2,1,2,2.0,,,,,,"{142421, 142422}",{'Amidation'},"{10556, 10557}"
142045,O=C(O)c1c2c(nc3ccccc13)CCCCC2,GNZNZCXRLQTPNF-UHFFFAOYSA-N,3.0,10.0,2699,Enamine,,EN300-00918,14.0,EUR,,,O=C(O)c1c2c(nc3ccccc13)CCCCC2,2025-12-01,3,1,3,3.0,,,,,,"{142424, 142425, 142423}",{'Amidation'},"{10560, 10558, 10559}"
142030,O=C(O)c1cc(-c2cccs2)nc2ccccc12,YDZHUFHFHQWQQB-UHFFFAOYSA-N,3.0,10.0,2700,Enamine,,EN300-00694,14.0,EUR,,,O=C(O)c1cc(-c2cccs2)nc2ccccc12,2025-12-01,3,1,3,3.0,,,,,,"{142434, 142435, 142436}",{'Amidation'},"{10569, 10570, 10571}"
142080,Cc1cc(C)c2nc(C3CC3)cc(C(=O)O)c2c1,ZUWDKKMUSSQAPT-UHFFFAOYSA-N,3.0,10.0,2701,Enamine,,EN300-102776,51.0,EUR,,,Cc1cc(C)c2nc(C3CC3)cc(C(=O)O)c2c1,2025-12-01,3,1,3,3.0,,,,,,"{142437, 142438, 142439}",{'Amidation'},"{10572, 10573, 10574}"
142081,CC1CCc2nc3ccccc3c(C(=O)O)c2C1,ZKCKKMVBVAVEIY-UHFFFAOYSA-N,2.0,10.0,2702,Enamine,,EN300-01304,15.0,EUR,,,CC1CCc2nc3ccccc3c(C(=O)O)c2C1,2025-12-01,2,1,2,2.0,,,,,,"{142440, 142454}",{'Amidation'},"{10589, 10575}"
129782,N#Cc1cc2cccnc2nc1Cl,ZYJZXWCCYCCBIB-UHFFFAOYSA-N,6.0,10.0,2139,Enamine,,EN300-310118,47.0,EUR,,,N#Cc1cc2cccnc2nc1Cl,2025-12-01,6,1,6,,,6.0,,,,"{142501, 142502, 142484, 142489, 142491, 142492}",{'N-nucleophilic_aromatic_substitution'},"{10599, 10604, 10606, 10607, 10616, 10617}"
142464,NC1CCc2[nH]cnc2C1,XPJLVDOGXOROPC-UHFFFAOYSA-N,1.0,1.0,621,Enamine,,EN300-149131,57.0,EUR,,,NC1CCc2[nH]cnc2C1,2025-12-01,1,1,1,,,1.0,,,,{142484},{'N-nucleophilic_aromatic_substitution'},{10599}
142467,Cc1ncc2n1CCC(N)C2,XBRKYVIWXACYLX-UHFFFAOYSA-N,1.0,1.0,624,Enamine,,EN300-37443612,50.0,EUR,,,Cc1ncc2n1CCC(N)C2.Cl.Cl,2025-12-01,1,1,1,,,1.0,,,,{142489},{'N-nucleophilic_aromatic_substitution'},{10604}
142469,Cc1nc2c([nH]1)CC(N)CC2,JGCNHPQMPGHGHT-UHFFFAOYSA-N,1.0,1.0,625,Enamine,,EN300-181428,42.0,EUR,,,Cc1nc2c([nH]1)CCC(N)C2.Cl.Cl,2025-12-01,1,1,1,,,1.0,,,,{142491},{'N-nucleophilic_aromatic_substitution'},{10606}
142470,Cn1cnc2c1CCC(N)C2,ADSJVLJIVUWVBA-UHFFFAOYSA-N,1.0,1.0,626,Enamine,,EN300-45407070,33.0,EUR,,,Cl.Cl.Cn1cnc2c1CCC(N)C2,2025-12-01,1,1,1,,,1.0,,,,{142492},{'N-nucleophilic_aromatic_substitution'},{10607}
142479,Cc1nc2c(n1CCO)CCC(N)C2,SQASJIZRMOZOIR-UHFFFAOYSA-N,1.0,1.0,634,Enamine,,EN300-200195,165.0,EUR,,,Cc1nc2c(n1CCO)CCC(N)C2.Cl.Cl,2025-12-01,1,1,1,,,1.0,,,,{142501},{'N-nucleophilic_aromatic_substitution'},{10616}
142480,NC(Cc1ccccc1)Cc1c[nH]cn1,GSKOLHDIRSAPQQ-UHFFFAOYSA-N,1.0,1.0,635,Enamine,,EN300-118284,50.0,EUR,,,Cl.Cl.NC(Cc1ccccc1)Cc1c[nH]cn1,2025-12-01,1,1,1,,,1.0,,,,{142502},{'N-nucleophilic_aromatic_substitution'},{10617}
142516,CN1CC(C(=O)O)CCC1=O,FMLCUICPLLRLEU-UHFFFAOYSA-N,1.0,1.0,636,Enamine,,EN300-52983,14.0,EUR,,,CN1CC(C(=O)O)CCC1=O,2025-12-01,1,1,1,1.0,,,,,,{142542},{'Amidation'},{10629}
142535,Cc1nccc(-n2ccc(N)n2)c1Cl,RRMXCZQPUANLBE-UHFFFAOYSA-N,10.0,10.0,2722,Enamine,,EN300-5370140,86.0,EUR,,,Cc1nccc(-n2ccc(N)n2)c1Cl,2025-12-01,10,1,10,10.0,,,,,,"{142590, 142623, 142604, 142605, 142542, 142575, 142584, 142589, 142558, 142591}",{'Amidation'},"{10691, 10692, 10629, 10662, 10671, 10676, 10645, 10677, 10678, 10710}"
142517,CC1CC(=O)NCC1C(=O)O,SFRKUCVVHWIVBW-UHFFFAOYSA-N,1.0,1.0,638,Enamine,,EN300-95698,36.0,EUR,,,CC1CC(=O)NCC1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{142555},{'Amidation'},{10642}
142536,Nc1ccn(-c2ccnc(C(F)F)c2)n1,GNJYUJWFBIUJMB-UHFFFAOYSA-N,10.0,10.0,2725,Enamine,,EN300-26619659,85.0,EUR,,,Nc1ccn(-c2ccnc(C(F)F)c2)n1,2025-12-01,10,1,10,10.0,,,,,,"{142617, 142599, 142600, 142569, 142570, 142587, 142615, 142585, 142555, 142588}",{'Amidation'},"{10656, 10657, 10702, 10672, 10704, 10642, 10674, 10675, 10686, 10687}"
137410,CCN1CC(C(=O)O)CCC1=O,BDOVKBMNIWNGIL-UHFFFAOYSA-N,2.0,10.0,2723,Enamine,,EN300-259187,14.0,EUR,,,CCN1CC(C(=O)O)CCC1=O,2025-12-01,2,1,2,2.0,,,,,,"{142569, 142558}",{'Amidation'},"{10656, 10645}"
137418,CC1CC(=O)N(C)CC1C(=O)O,OPBUMUXZVDXWLV-UHFFFAOYSA-N,1.0,1.0,199,Enamine,,EN300-37155978,47.0,EUR,,,C[C@H]1CC(=O)N(C)C[C@H]1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{142570},{'Amidation'},{10657}
137541,CC(C)N1CC(C(=O)O)CCC1=O,AURZNDIACRTZIX-UHFFFAOYSA-N,2.0,10.0,2306,Enamine,,EN300-1697500,21.0,EUR,,,CC(C)N1CC(C(=O)O)CCC1=O,2025-12-01,2,1,2,2.0,,,,,,"{142585, 142575}",{'Amidation'},"{10672, 10662}"
142527,O=C(O)C1CCC(=O)N(C(F)(F)F)C1,WINNDKGLHZYBFS-UHFFFAOYSA-N,3.0,10.0,2731,Enamine,,EN300-47336155,95.0,EUR,,,O=C(O)C1CCC(=O)N(C(F)(F)F)C1,2025-12-01,3,1,3,3.0,,,,,,"{142600, 142589, 142581}",{'Amidation'},"{10676, 10668, 10687}"
