name gnina_score gnina_score_min smina_score_min min_rmsd 
P539427 5.766 5.628 -5.036 1.874
P539428 5.938 5.938 -5.159 0.792
P539429 5.658 5.133 -5.682 2.064
P539432 5.650 5.449 -5.117 1.024
P539434 5.608 5.350 -5.282 0.942
P539435 5.683 5.279 -5.281 1.102
P539436 5.666 5.632 -5.449 1.333
P539438 6.166 6.061 -4.596 0.634
P539442 5.933 5.688 -5.325 1.333
P539443 5.777 5.734 -3.576 0.724
P539446 6.026 5.970 -3.386 0.324
P539448 5.962 5.873 -5.270 1.409
P539449 5.945 5.495 -5.187 0.942
P539450 5.696 5.628 -5.701 2.228
P539451 5.503 5.476 -6.106 1.514
P539452 5.794 5.701 -6.212 1.036
P539453 5.607 5.396 -6.226 1.632
P539454 5.537 5.340 -5.226 1.604
P539455 5.664 5.612 -5.359 0.967
P539456 5.744 5.503 -4.229 2.008
P539457 5.930 5.587 -5.422 1.162
P539458 6.107 6.074 -6.094 2.827
P539459 5.877 5.830 -5.925 0.857
P539460 5.882 5.475 -5.630 1.047
P539461 5.977 5.983 -5.864 2.229
P539462 5.937 5.687 -5.786 1.015
P539463 5.770 5.454 -5.573 2.159
P539464 5.890 5.819 -4.511 1.713
P539465 5.825 5.785 -4.436 1.647
P539466 5.815 5.795 -4.908 2.189
P539467 5.875 5.671 -5.087 2.414
P539468 5.681 5.307 -6.321 0.626
P539469 5.741 5.508 -6.374 0.780
P539470 5.575 4.769 -5.226 2.990
P539471 5.588 4.727 -5.026 3.797
P539472 5.419 5.341 -5.196 1.634
P539473 5.624 5.071 -4.684 2.008
P539474 5.698 5.657 -1.486 0.486
P539475 5.966 5.255 -5.758 2.456
P539476 5.841 5.339 -4.755 2.370
P539477 5.817 5.403 -4.960 1.847
P539478 5.958 5.319 -5.454 2.671
P539479 5.912 5.231 -5.729 2.346
P539480 5.781 5.461 -4.768 3.266
P539481 6.201 5.400 -5.763 3.419
P539482 3.370 3.741 -3.596 1.130
P539483 3.453 3.583 -3.956 0.953
P539484 3.535 3.631 -3.995 1.257
P539485 3.380 3.654 -3.531 0.810
P539486 3.639 3.804 -3.897 0.824
P539487 3.547 3.771 -3.731 0.979
P539488 3.438 3.693 -4.130 0.984
P539489 3.531 3.648 -3.835 1.456
P539490 3.558 3.789 -3.814 0.953
P539491 3.486 3.890 -3.662 1.385
P539493 3.498 3.636 -4.072 1.106
P539495 3.565 3.816 -3.882 1.097
P539496 3.511 3.627 -3.815 1.288
P539498 3.640 3.784 -4.150 0.895
P539503 3.611 3.741 -4.159 1.053
P539504 3.523 3.811 -4.169 1.703
P539505 3.442 3.725 -3.661 1.629
P539506 3.530 3.810 -3.886 0.939
P539509 3.661 3.779 -4.156 1.011
P539513 3.498 3.697 -3.882 1.532
P539515 3.500 3.583 -3.686 1.173
P539516 3.533 3.615 -4.104 1.327
P539517 3.398 3.662 -3.676 1.601
P539518 3.617 3.871 -3.782 0.860
P539520 3.451 3.898 -3.425 1.753
P539521 3.483 3.747 -3.755 2.244
P539522 3.632 3.869 -3.912 1.252
P539525 3.578 3.767 -3.921 1.591
P539526 3.595 3.743 -3.816 1.216
P539527 3.783 3.918 -4.167 0.840
P539530 3.556 3.833 -3.821 1.038
P539531 3.647 3.904 -3.667 1.292
P539534 3.684 3.684 -4.144 1.146
P539536 3.557 3.627 -3.863 1.587
P539538 3.483 3.866 -3.649 1.202
P539539 3.353 3.670 -3.481 1.351
P539540 3.540 3.653 -3.699 1.304
P539541 3.633 3.694 -4.060 1.008
P539542 3.450 3.584 -4.024 1.457
P539543 3.528 3.710 -4.115 0.973
P539544 3.831 3.949 -3.982 0.800
P539545 3.688 3.836 -4.129 0.844
P539546 3.366 3.676 -3.514 1.274
P539547 3.651 3.966 -3.853 1.207
P539548 3.526 3.702 -3.647 1.547
P539549 3.403 3.714 -4.068 0.999
P539550 3.756 3.942 -3.818 0.967
P539551 3.646 3.761 -4.101 0.801
P539552 3.394 3.617 -4.170 1.225
P539554 3.531 3.876 -4.115 1.730
P539555 3.620 3.872 -3.964 1.004
P539557 3.742 3.812 -3.761 0.925
P539558 3.548 3.716 -3.677 1.515
P539560 3.589 3.862 -3.844 1.105
P539561 3.702 3.766 -3.662 0.881
P539562 3.634 3.727 -3.890 0.809
P539564 3.827 3.873 -3.922 0.782
P539565 3.709 3.766 -3.663 0.889
P539566 3.580 3.837 -4.000 1.027
P539568 3.761 3.740 -3.762 0.858
P539569 3.791 3.779 -3.899 0.866
P539570 3.688 3.809 -4.106 0.835
P539571 3.720 3.769 -3.598 0.850
P539572 3.707 3.747 -3.660 0.958
P539573 3.689 3.901 -3.931 0.918
P539575 3.662 3.750 -4.143 0.767
P539576 3.662 3.754 -4.129 0.829
P539577 3.623 3.732 -4.064 0.971
P539578 3.653 3.979 -3.445 1.246
P539579 3.638 3.815 -3.925 0.738
P539580 3.571 3.786 -4.045 2.192
P539581 3.568 3.751 -3.645 0.847
P539583 3.702 3.797 -3.804 0.861
P539584 3.770 3.842 -3.917 0.886
P539585 3.866 3.916 -3.920 0.594
P539586 3.830 3.880 -3.879 0.809
P539587 3.710 3.743 -3.726 0.794
P539588 3.729 3.874 -3.750 1.057
P539589 3.657 3.744 -3.908 0.929
P539591 3.839 3.875 -3.696 0.833
P539592 3.907 3.901 -3.606 0.902
P539594 3.958 4.098 -3.725 0.887
P539596 3.791 4.066 -3.795 0.714
P539599 3.709 3.842 -4.051 1.184
P539600 3.680 3.767 -4.161 0.827
P539603 3.440 3.580 -3.913 1.046
P539604 3.796 3.883 -3.607 0.829
P539606 3.755 3.876 -3.908 1.537
P539607 3.721 3.942 -4.149 1.149
P539609 3.675 3.757 -4.141 0.887
P539610 3.794 3.849 -3.971 0.689
P539612 3.841 3.943 -4.138 0.949
P539613 3.759 3.877 -4.162 1.503
P539615 3.721 3.898 -4.092 0.726
P539618 3.765 3.949 -3.856 1.375
P539620 3.822 3.975 -4.082 0.827
P539621 3.823 3.884 -3.594 1.339
P539622 3.943 3.993 -3.670 0.906
P539623 3.589 3.635 -3.674 1.647
P539625 3.898 3.914 -3.700 0.689
P539626 3.891 3.999 -3.762 1.442
P539627 3.816 3.876 -3.721 0.809
P539629 3.868 3.898 -3.719 0.755
P539632 3.906 3.931 -3.787 0.793
P539633 3.935 3.960 -3.824 0.793
P539635 3.916 3.931 -3.586 1.140
P539636 3.801 3.875 -3.678 0.867
P539638 3.881 3.862 -3.864 0.664
P539640 3.755 3.900 -3.989 0.967
P539641 3.875 3.819 -3.440 1.014
P539642 3.908 3.946 -3.696 1.376
P539643 3.874 3.934 -3.525 1.167
P539644 3.876 3.909 -3.657 1.019
P539645 3.854 3.960 -3.904 0.904
P539646 3.856 3.882 -3.754 0.728
P539647 3.822 3.867 -3.720 0.852
P539649 3.882 3.903 -3.957 0.612
P539650 3.911 3.958 -3.929 0.778
P539652 3.773 3.788 -3.725 0.862
P539653 3.864 3.896 -3.506 1.377
P539654 3.648 3.653 -3.608 1.051
P539655 3.862 3.757 -3.578 0.875
P539656 3.852 3.879 -3.938 0.621
P539657 3.849 3.898 -3.903 0.801
P539661 3.874 3.884 -3.663 1.134
P539663 3.744 3.832 -3.828 0.730
P539664 3.914 3.946 -3.931 0.606
P539665 3.780 3.931 -3.979 0.721
P539667 3.769 3.764 -3.620 0.946
P539668 3.927 3.960 -3.720 0.669
P539669 3.870 3.936 -3.775 0.879
P539671 3.914 3.950 -3.667 1.060
P539675 3.854 3.906 -3.962 0.806
P539677 3.887 3.943 -3.701 0.827
P539678 3.701 3.772 -4.015 0.791
P539680 3.868 3.911 -3.821 0.812
P539682 3.932 3.969 -3.687 0.897
P539683 3.914 3.911 -3.858 0.705
P539685 3.703 3.853 -4.033 1.328
P539686 3.799 3.808 -3.697 0.679
P539688 3.741 3.792 -3.615 0.826
P539689 3.656 3.679 -3.703 0.683
P539690 3.999 3.979 -3.970 0.789
P539691 3.750 3.821 -3.716 0.739
P539693 3.989 4.040 -3.939 0.886
P539695 3.911 3.970 -3.869 0.789
P539696 4.022 4.095 -3.627 1.087
P539698 3.761 3.792 -3.715 0.867
P539702 3.994 4.086 -3.740 0.881
P539703 4.004 4.040 -3.819 0.796
P539704 4.063 4.133 -3.716 0.942
P539705 4.041 4.085 -3.684 0.798
P539707 3.927 4.007 -3.957 0.849
P539708 3.756 3.824 -3.624 1.368
P539710 4.074 4.160 -3.702 0.927
P539713 3.886 3.961 -3.923 0.846
P539714 3.801 3.844 -3.376 0.881
P539716 4.043 4.063 -3.762 0.703
P539718 4.046 4.075 -3.906 0.653
P539719 3.925 3.982 -3.750 0.786
P539720 5.471 5.572 -5.562 0.584
P539721 5.349 5.130 -6.694 0.471
P539722 5.325 5.414 -6.006 0.519
P539724 5.616 5.491 -6.346 0.269
P539725 5.103 4.969 -6.353 0.509
P539726 5.223 5.078 -6.186 0.545
P539728 5.233 5.170 -6.938 0.406
P539729 5.015 4.853 -5.960 0.477
P539730 5.311 5.186 -5.809 0.560
P539731 5.431 5.500 -6.639 0.526
P539732 5.327 5.215 -6.300 0.519
P539733 5.563 5.532 -5.980 0.510
P539734 5.119 5.277 -6.019 0.540
P539735 5.200 5.241 -6.631 0.305
P539736 5.174 5.081 -6.391 0.490
P539737 5.413 5.278 -6.446 0.416
P539738 5.365 5.351 -6.557 1.020
P539739 5.041 5.164 -5.937 0.546
P539741 5.205 5.062 -6.324 0.638
P539742 5.109 5.266 -6.033 0.562
P539743 4.954 4.954 -5.910 0.553
P539744 5.473 5.532 -6.284 0.793
P539745 5.427 5.389 -6.144 0.160
P539746 5.642 5.613 -5.895 0.159
P539747 5.397 5.433 -6.632 0.294
P539748 5.473 5.532 -7.082 0.594
P539749 5.764 5.702 -6.790 0.599
P539750 5.705 5.740 -6.254 0.517
P539752 5.304 5.373 -7.397 0.433
P539753 5.366 5.470 -6.342 0.590
P539755 5.203 5.173 -6.484 0.433
P539756 5.270 5.196 -6.158 0.482
P539757 5.020 5.156 -6.244 0.529
P539758 5.717 5.849 -5.841 0.756
P539760 5.595 5.567 -6.909 0.335
P539761 5.780 5.739 -6.789 0.403
P539762 5.552 5.649 -5.504 1.114
P539763 5.246 5.381 -6.855 0.326
P539764 5.423 5.327 -6.179 0.184
P539765 5.612 5.667 -6.684 0.902
P539766 5.407 5.432 -7.328 0.416
P539767 5.244 5.226 -6.731 0.301
P539768 5.115 5.124 -6.106 0.682
P539769 5.319 5.451 -6.876 0.586
P539770 5.250 5.120 -6.685 0.678
P539771 5.379 5.417 -5.762 0.601
P539772 5.710 5.556 -6.936 0.411
P539773 5.646 5.589 -6.787 0.476
P539774 5.480 5.487 -6.034 0.714
P539775 5.623 5.550 -6.668 0.464
P539776 5.058 5.151 -5.712 0.651
P539777 5.475 5.382 -6.883 0.462
P539778 5.585 5.622 -7.114 0.563
P539779 5.436 5.450 -6.646 0.565
P539780 5.343 5.394 -5.998 0.559
P539781 5.632 5.716 -6.792 0.819
P539782 5.251 5.269 -5.872 0.610
P539783 4.913 5.063 -5.938 0.538
P539784 5.073 4.957 -6.268 0.883
P539785 5.084 5.144 -5.906 0.572
P539787 5.651 5.634 -6.673 0.467
P539788 5.568 5.481 -6.601 0.413
P539789 5.606 5.646 -6.773 0.782
P539790 5.532 5.707 -6.180 0.433
P539791 5.620 5.546 -6.874 0.520
P539792 5.541 5.447 -6.420 0.404
P539793 5.382 5.341 -5.950 0.385
P539794 5.389 5.348 -6.786 0.753
P539795 5.486 5.567 -6.386 0.875
P539797 5.538 5.486 -5.481 0.607
P539798 5.694 5.634 -6.084 0.543
P539799 5.552 5.532 -6.624 0.360
P539800 5.163 5.182 -5.456 0.395
P539801 5.754 5.688 -6.766 0.448
P539802 5.572 5.566 -6.177 0.306
P539803 5.621 5.677 -6.333 0.443
P539804 5.772 5.858 -6.930 0.423
P539805 5.747 5.699 -6.859 0.312
P539806 5.772 5.764 -6.757 0.850
P539807 5.427 5.433 -7.324 0.227
P539808 5.824 5.878 -6.711 0.476
P539809 5.638 5.765 -6.211 0.436
P539810 5.599 5.719 -6.487 0.474
P539811 5.519 5.548 -6.015 0.626
P539812 5.913 5.919 -7.099 0.198
P539813 5.766 5.793 -6.727 0.325
P539814 5.913 5.806 -6.534 0.356
P539815 5.393 5.378 -7.276 0.241
P539816 5.374 5.515 -6.610 0.386
P539818 5.231 5.234 -6.286 0.351
P539819 5.630 5.727 -6.984 0.541
P539820 5.696 5.765 -6.850 0.475
P539821 5.819 5.676 -5.824 0.546
P539822 5.444 5.311 -6.386 0.602
P539823 5.839 5.919 -6.141 0.506
P539825 5.208 5.170 -6.698 0.510
P539826 5.285 5.398 -6.604 0.376
P539827 5.604 5.671 -6.611 0.937
P539828 5.397 5.286 -6.540 0.602
P539830 5.580 5.212 -6.877 0.680
P539831 5.529 5.652 -6.244 0.451
P539832 5.317 5.267 -6.289 0.712
P539834 5.452 5.515 -6.169 0.404
P539835 5.636 5.668 -6.802 0.439
P539836 5.467 5.405 -7.255 0.389
P539837 5.686 5.651 -6.819 0.322
P539838 5.233 5.128 -7.139 0.577
P539839 5.084 4.998 -6.364 0.628
P539840 5.268 5.133 -6.528 0.497
P539842 5.694 5.753 -6.954 0.454
P539843 5.620 5.529 -6.618 0.527
P539844 5.604 5.651 -6.640 0.919
P539845 5.515 5.628 -6.936 0.488
P539846 5.669 5.762 -6.338 0.486
P539847 5.508 5.590 -6.165 0.689
P539848 5.523 5.670 -6.140 0.471
P539849 5.441 5.327 -6.447 0.526
P539850 5.549 5.560 -6.400 0.609
P539851 5.246 5.354 -5.957 0.726
P539852 5.516 5.655 -5.974 0.743
P539853 5.225 5.279 -6.120 0.518
P539854 5.729 5.694 -5.686 0.987
P539855 5.753 5.792 -6.145 0.600
P539856 5.637 5.723 -6.103 0.514
P539857 5.714 5.712 -6.025 0.651
P539858 5.797 5.884 -6.220 0.470
P539859 5.384 5.444 -6.497 0.377
P539860 5.329 5.455 -5.793 0.597
P539861 5.435 5.469 -6.573 0.470
P539862 5.156 5.078 -6.485 0.542
P539863 5.550 5.580 -6.298 0.486
P539864 5.470 5.595 -6.101 0.536
P539865 5.382 5.466 -5.809 0.377
P539866 5.557 5.585 -6.094 0.545
P539867 5.605 4.977 -5.817 2.111
P539868 5.240 4.484 -6.406 1.953
P539869 5.449 5.216 -5.583 0.584
P539870 5.395 4.919 -6.045 1.436
P539871 5.410 4.915 -6.043 1.370
P539872 5.551 5.238 -5.139 0.579
P539873 5.673 5.472 -4.613 0.546
P539874 5.743 5.677 -6.224 0.544
P539875 5.457 5.292 -5.485 0.485
P539876 5.560 4.738 -6.405 2.076
P539877 5.876 5.308 -6.220 1.363
P539878 5.948 5.546 -6.338 1.241
P539879 5.940 5.931 -5.855 0.275
P539881 5.800 5.651 -4.964 0.450
P539883 5.923 5.561 -6.108 1.124
P539884 5.597 5.268 -5.607 1.066
P539885 5.603 5.389 -6.034 0.679
P539886 5.824 5.400 -6.316 1.133
P539887 5.685 5.515 -4.870 0.435
P539888 6.072 6.053 -6.116 0.434
P539890 5.588 5.573 -5.446 0.631
P539892 5.787 5.460 -6.140 1.148
P539894 5.306 4.861 -5.874 1.389
P539895 5.890 5.687 -4.826 0.532
P539896 5.837 5.792 -5.409 0.479
P539897 5.894 5.143 -6.212 2.028
P539898 5.267 4.635 -6.449 1.635
P539900 5.523 5.020 -6.353 1.129
P539902 5.724 5.524 -5.022 0.605
P539903 5.646 5.166 -6.122 1.379
P539904 5.761 5.407 -6.171 0.963
P539905 5.785 5.681 -5.728 0.641
P539906 5.239 5.219 -5.433 0.602
P539908 5.826 5.325 -6.293 1.366
P539909 5.780 5.435 -6.105 1.144
P539911 5.627 5.324 -5.684 0.944
P539912 5.380 4.975 -4.863 0.959
P539913 5.483 5.587 -4.960 0.604
P539914 5.886 5.637 -2.620 0.619
P539915 5.932 5.812 -3.459 0.745
P539916 5.725 5.768 -5.681 0.540
P539917 5.842 5.902 -4.219 0.373
P539918 5.471 5.362 -3.383 1.205
P539919 5.651 5.402 -6.030 1.177
P539920 5.373 5.107 -5.137 1.452
P539921 5.681 5.533 -3.641 0.893
P539922 6.031 5.944 -3.562 0.921
P539923 5.707 5.556 -6.013 0.788
P539924 6.211 6.478 -8.568 0.820
P539925 5.983 6.208 -7.651 0.830
P539927 5.919 5.839 -8.106 1.044
P539928 5.966 5.969 -7.028 0.248
P539929 5.889 5.777 -8.193 0.506
P539930 5.570 5.505 -6.712 0.914
P539933 5.962 5.948 -6.743 0.268
P539934 6.082 6.259 -8.602 0.962
P539937 5.111 5.034 -6.712 0.355
P539938 5.415 5.446 -5.344 0.333
P539939 5.467 5.242 -6.306 0.613
P539940 5.833 5.768 -3.091 0.666
P539941 4.596 4.431 -4.491 0.548
P539942 4.536 4.560 -5.127 2.126
P539950 4.682 4.733 -4.974 0.483
P539954 4.501 4.413 -4.710 0.791
P539955 4.767 4.828 -5.398 1.561
P539956 4.467 4.447 -5.222 1.483
P539957 4.687 4.738 -4.945 0.633
P539958 4.556 4.580 -5.149 0.462
P539959 4.531 4.547 -4.885 0.690
P539960 4.595 4.579 -5.136 0.744
P539964 4.571 4.697 -5.345 1.385
P539965 4.584 4.420 -4.492 0.642
P539966 4.696 4.721 -4.967 0.548
P539967 4.518 4.318 -4.767 1.055
P539969 4.653 4.779 -5.300 0.816
P539970 4.390 4.399 -4.900 0.458
P539972 4.501 4.636 -4.815 0.716
P539974 4.449 4.581 -5.291 0.844
P539975 4.542 4.525 -4.438 1.572
P539976 4.447 4.311 -4.396 1.617
P539979 4.507 4.605 -5.404 0.825
P539982 4.424 4.491 -5.139 0.955
P539984 4.537 4.526 -4.990 0.411
P539986 4.556 4.577 -5.013 0.613
P539990 4.627 4.575 -4.472 1.145
P539993 4.482 4.445 -4.951 0.838
P539994 4.534 4.626 -5.247 0.945
P539995 4.623 4.464 -4.468 1.591
P539996 4.572 4.672 -5.537 1.632
P539997 4.549 4.517 -4.939 0.457
P539999 4.720 4.653 -5.071 0.998
P540000 4.601 4.350 -4.632 0.784
P540001 4.727 4.828 -5.215 0.388
P540002 4.427 4.485 -5.079 0.428
P540003 4.532 4.545 -5.077 0.584
P540005 4.539 4.502 -4.721 1.113
P540006 4.577 4.659 -5.319 0.353
P540007 4.586 4.426 -4.549 0.629
P540008 4.510 4.491 -4.930 0.530
P540012 4.644 4.671 -4.936 0.491
P540015 4.594 4.384 -4.888 1.657
P540016 4.746 4.826 -5.208 1.459
P540020 4.444 4.446 -4.913 0.645
P540025 4.614 4.713 -4.914 1.130
P540028 4.554 4.601 -5.117 0.497
P540031 4.566 4.613 -4.910 0.513
P540033 4.751 4.825 -5.217 0.799
P540034 4.571 4.685 -5.077 0.553
P540036 4.573 4.476 -4.477 0.621
P540037 4.511 4.502 -4.950 0.720
P540041 4.652 4.685 -4.987 0.502
P540043 4.498 4.360 -5.062 2.523
P540046 4.661 4.754 -5.144 0.697
P540049 4.370 4.406 -5.116 0.580
P540053 4.553 4.702 -4.947 0.642
P540056 4.477 4.500 -5.233 0.592
P540058 4.539 4.448 -4.348 1.435
P540060 4.431 4.350 -4.568 1.544
P540062 4.537 4.584 -5.389 0.565
P540063 4.575 4.647 -5.293 0.578
P540065 4.511 4.439 -4.540 0.795
P540069 4.618 4.668 -5.062 0.486
P540071 4.492 4.377 -4.704 0.797
P540072 4.680 4.772 -5.087 0.500
P540074 4.409 4.423 -4.913 0.578
P540077 4.575 4.683 -4.838 0.734
P540078 4.512 4.561 -5.101 0.538
P540080 4.552 4.614 -5.221 0.482
P540082 4.541 4.436 -4.666 1.844
P540085 4.454 4.460 -4.928 0.662
P540090 4.441 4.510 -5.259 1.994
P540096 4.539 4.485 -4.549 1.555
P540097 4.655 4.619 -4.412 1.782
P540099 4.244 4.358 -5.094 0.721
P540100 4.427 4.540 -4.761 0.976
P540103 4.369 4.504 -5.212 0.655
P540105 4.444 4.412 -4.434 1.354
P540106 4.345 4.312 -4.811 1.212
P540108 4.425 4.504 -5.215 0.429
P540110 4.425 4.323 -4.647 1.797
P540112 4.348 4.336 -5.012 1.197
P540117 4.482 4.528 -4.997 0.333
P540118 4.604 4.688 -5.174 0.637
P540119 4.514 4.587 -5.006 0.862
P540120 4.403 4.440 -5.128 0.707
P540121 4.460 4.542 -5.301 0.673
P540123 4.349 4.384 -5.019 0.801
P540124 4.528 4.584 -5.007 0.499
P540125 4.600 4.349 -4.718 1.432
P540126 4.708 4.793 -5.157 0.513
P540128 4.476 4.465 -5.007 0.545
P540131 4.615 4.731 -4.850 0.697
P540133 4.546 4.649 -5.256 0.562
P540134 4.337 4.190 -4.359 1.513
P540135 4.564 4.203 -4.356 1.262
P540136 4.509 4.584 -5.532 1.600
P540137 4.496 4.462 -4.586 0.568
P540138 4.398 4.427 -5.144 0.378
P540139 4.629 4.651 -5.183 0.433
P540140 4.410 4.391 -4.704 0.537
P540142 4.658 4.421 -4.599 0.867
P540144 4.498 4.531 -5.073 0.491
P540146 4.666 4.728 -4.869 1.060
P540147 4.564 4.611 -5.111 0.593
P540149 4.680 4.679 -4.603 1.061
P540150 4.550 4.404 -4.398 1.575
P540151 4.597 4.623 -5.226 0.557
P540153 4.452 4.541 -5.303 0.425
P540154 4.606 4.657 -4.948 0.619
P540156 4.546 4.457 -4.489 1.386
P540161 4.747 4.863 -5.265 1.444
P540163 4.497 4.589 -5.230 1.096
P540167 4.646 4.693 -4.775 1.020
P540171 4.562 4.762 -5.365 0.995
P540176 4.703 4.705 -4.618 0.519
P540178 4.592 4.498 -4.688 1.077
P540184 4.585 4.684 -5.286 0.679
P540188 4.559 4.410 -4.463 1.026
P540195 4.536 4.604 -5.340 1.959
P540200 4.658 4.675 -4.941 0.470
P540201 4.515 4.437 -4.919 0.776
P540202 4.719 4.841 -5.310 0.553
P540203 4.441 4.478 -5.332 1.055
P540204 4.604 4.727 -4.804 0.763
P540205 4.530 4.646 -5.287 0.600
P540206 4.580 4.656 -5.405 0.583
P540208 4.519 4.536 -5.087 0.442
P540209 4.654 4.695 -5.342 0.820
P540210 4.393 4.268 -4.470 1.315
P540211 4.660 4.764 -5.316 0.388
P540212 4.397 4.435 -5.162 0.396
P540213 4.634 4.436 -4.517 0.552
P540214 4.552 4.513 -4.940 0.607
P540218 4.676 4.701 -4.967 0.499
P540220 4.587 4.649 -5.389 0.544
P540221 4.594 4.496 -4.540 0.690
P540222 4.519 4.505 -5.104 0.701
P540224 4.601 4.689 -5.166 0.606
P540225 4.489 4.356 -4.804 1.141
P540227 4.764 4.867 -5.165 1.040
P540228 4.435 4.459 -4.963 0.660
P540231 4.605 4.732 -4.908 0.837
P540232 4.523 4.599 -5.117 0.655
P540234 4.636 4.633 -4.534 0.817
P540237 4.521 4.535 -4.830 0.821
P540238 4.567 4.661 -5.316 0.963
P540241 4.570 4.409 -4.503 0.985
P540244 4.461 4.523 -5.117 0.659
P540246 4.681 4.698 -5.062 0.464
P540248 4.610 4.667 -4.932 0.529
P540250 4.528 4.486 -4.787 1.241
P540251 4.530 4.577 -5.295 0.586
P540252 4.490 4.395 -4.734 0.898
P540254 4.690 4.793 -5.076 0.538
P540256 4.415 4.458 -4.965 0.527
P540258 4.599 4.673 -4.721 0.778
P540259 4.530 4.607 -5.148 0.423
P540260 4.571 4.543 -4.443 1.278
P540262 4.526 4.494 -4.787 0.925
P540263 4.553 4.615 -5.215 0.470
P540265 4.541 4.352 -4.581 1.867
P540267 4.493 4.521 -5.061 1.393
P540271 4.616 4.662 -4.924 0.512
P540273 4.353 4.231 -4.608 1.182
P540274 4.541 4.656 -5.375 0.452
P540275 4.295 4.312 -5.205 0.677
P540276 4.493 4.549 -4.999 1.136
P540277 4.332 4.436 -5.376 0.484
P540278 4.348 4.374 -4.886 0.703
P540279 4.410 4.548 -5.746 1.535
P540280 4.317 4.334 -5.178 0.740
P540282 4.429 4.453 -5.227 0.581
P540283 4.538 4.534 -4.304 1.692
P540284 4.760 4.806 -5.287 0.549
P540285 4.456 4.470 -5.133 0.575
P540286 4.633 4.730 -4.928 0.770
P540287 4.637 4.639 -4.626 0.561
P540288 4.389 4.319 -4.720 1.336
P540289 4.793 4.874 -5.315 0.464
P540291 4.564 4.503 -4.596 0.822
P540294 4.537 4.626 -5.456 0.759
P540297 4.514 4.454 -4.593 1.557
P540301 4.601 4.629 -4.581 1.696
P540304 4.580 4.455 -4.690 2.452
P540308 4.698 4.804 -5.316 0.718
P540311 4.487 4.460 -5.137 1.510
P540316 4.599 4.657 -4.753 1.379
P540322 4.538 4.569 -5.149 0.731
P540328 4.522 4.494 -5.012 0.748
P540333 4.658 4.659 -4.964 0.534
P540334 4.471 4.546 -5.102 0.740
P540335 4.652 4.696 -4.960 0.710
P540336 4.549 4.549 -5.265 0.999
P540337 4.393 4.477 -4.756 0.906
P540338 4.526 4.298 -4.458 1.778
P540339 4.521 4.491 -5.084 0.560
P540341 4.582 4.670 -5.361 0.795
P540342 4.607 4.404 -4.532 0.656
P540343 4.679 4.646 -5.078 0.767
P540344 4.546 4.556 -5.221 0.434
P540348 4.672 4.728 -5.162 0.717
P540352 4.733 4.752 -4.786 1.147
P540353 4.567 4.471 -4.749 0.856
P540354 4.849 4.987 -5.430 0.446
P540356 4.573 4.618 -5.395 1.892
P540357 4.874 4.889 -5.167 0.717
P540358 4.886 4.933 -5.313 0.590
P540362 4.661 4.142 -4.755 2.569
P540366 4.647 4.535 -5.142 2.517
P540367 4.740 4.749 -4.882 1.064
P540368 4.560 4.528 -5.069 0.649
P540369 4.763 4.811 -4.706 0.759
P540370 4.572 4.609 -5.228 0.695
P540374 4.782 4.823 -5.141 0.510
P540375 4.489 4.589 -5.105 1.469
P540376 4.797 4.921 -5.418 1.909
P540377 4.735 4.742 -4.420 1.812
P540378 4.647 4.549 -5.045 2.049
P540379 4.514 4.577 -5.072 0.455
P540380 4.689 4.785 -5.308 1.234
P540382 4.557 4.499 -5.263 0.975
P540383 4.823 4.826 -4.898 0.707
P540385 4.492 4.318 -5.247 0.940
P540386 4.548 4.081 -4.187 1.991
P540388 4.495 4.331 -4.830 0.675
P540390 4.505 4.380 -5.019 1.377
P540393 4.919 4.908 -5.492 0.492
P540394 4.737 4.782 -5.243 0.467
P540395 4.683 4.711 -5.462 1.340
P540396 4.702 4.473 -4.312 0.735
P540397 4.571 4.519 -4.863 1.030
P540398 4.742 4.735 -5.029 0.752
P540399 4.624 4.771 -5.525 1.522
P540400 4.594 4.631 -4.636 0.699
P540401 4.525 4.558 -4.997 1.045
P540402 4.675 4.804 -5.673 1.612
P540404 4.444 4.419 -4.491 1.275
P540406 4.369 4.387 -4.960 0.680
P540408 4.490 4.584 -5.564 0.421
P540409 4.423 4.422 -4.573 0.688
P540414 4.287 4.524 -5.480 1.872
P540415 4.511 4.583 -5.185 0.447
P540417 4.592 4.644 -4.750 1.403
P540418 4.416 4.399 -4.916 0.495
P540420 4.445 4.197 -4.308 1.852
P540421 4.391 4.294 -5.285 1.311
P540422 4.718 4.794 -5.249 0.527
P540423 4.656 4.725 -5.435 1.385
P540425 4.699 4.779 -5.269 0.365
P540426 4.631 4.657 -5.020 0.477
P540427 4.714 4.768 -4.709 0.691
P540428 4.668 4.797 -5.296 0.586
P540429 4.774 4.811 -5.169 0.832
P540430 4.608 4.573 -5.283 0.542
P540431 4.801 4.945 -5.435 1.261
P540432 4.535 4.519 -5.225 0.537
P540433 4.578 4.434 -5.022 0.838
P540434 4.607 4.353 -4.788 0.653
P540435 4.740 4.853 -5.707 0.825
P540436 4.626 4.546 -5.220 0.725
P540437 4.513 4.551 -5.106 0.623
P540438 4.733 4.494 -5.361 1.119
P540439 4.809 4.790 -4.801 0.820
P540440 4.567 4.605 -5.125 0.365
P540441 4.413 4.328 -5.456 1.352
P540442 4.395 4.382 -5.286 0.595
