id,smiles,tag
318026,CC1COc2ccccc2C1C(=O)N1CCCC2C(=O)N(C)CC21,True
318027,CCNC(=O)C1CCCN(C(=O)C2c3ccccc3OCC2C)C1,True
318028,CC1COc2ccccc2C1C(=O)N1CCCC(C(=O)N(C)C)C1,True
318029,NC(=O)C1CN(C(=O)C2CCOc3ccc(Br)cc32)CC(F)(F)C1,True
318030,NC(=O)C1CN(C(=O)C2CCOc3ccc(Br)cc32)CCC1(F)F,True
318031,O=C1NC(=O)C2CC1CN(C(=O)C1CCOc3ccc(Br)cc31)C2,True
318032,O=C(C1CCOc2ccc(Br)cc21)N1CCCC2(CCNC2=O)C1,True
318033,NC(=O)C1CN(C(=O)C2CCOc3ccc(F)cc32)CC(F)(F)C1,True
318034,CN(C)C(=O)C1CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,True
318035,CCNC(=O)C1CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,True
318036,O=C1NC(=O)C2CN(C(=O)C3CCOc4ccc(F)cc43)CCC12,True
318037,CN1CC2C(CCCN2C(=O)C2CCOc3ccc(F)cc32)C1=O,True
318038,O=C1NCCC2CCN(C(=O)C3CCOc4ccc(F)cc43)CC12,True
318039,CNC(=O)C1(F)CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,True
318040,CNC(=O)C1CC(C)CN(C(=O)C2CCOc3ccc(F)cc32)C1,True
318041,CC1CCC(C(N)=O)C(C)N1C(=O)C1CCOc2ccc(F)cc21,True
318042,CC1(C)CCC(C(N)=O)CN1C(=O)C1CCOc2ccc(F)cc21,True
318043,CNC(=O)C1(C)CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,True
318044,CC(C(=O)N1CC2CC(C1)C(=O)N2)c1ccccc1OC(F)(F)F,True
318045,CCNC(=O)C1CCCN(C(=O)C2(C)CCOc3ccccc32)C1,True
318046,CC1CC(C(N)=O)CN(C(=O)C2c3ccccc3OCC2(C)C)C1,True
318047,COc1cc(C)ccc1C1(C(=O)N2CC(C(N)=O)CCC2C)CC1,True
318048,COc1cc(C)ccc1C1(C(=O)N2CCCC3C(=O)NCC32)CC1,True
318049,COc1cc(C)ccc1C1(C(=O)N2CCCC(O)(C(N)=O)C2)CC1,True
318050,CNC(=O)C1CCCN(C(=O)C2(c3ccc(C)cc3OC)CC2)C1,True
318051,COc1cc(C)ccc1C1(C(=O)N2CC3CC(C2)N(C)C3=O)CC1,True
318052,COc1cc(C)ccc1C1(C(=O)N2CCCC(F)(C(N)=O)C2)CC1,True
318053,CC1(C)COc2ccccc2C1C(=O)N1CCC2CNC(=O)C2C1,True
318054,COc1cc(C)ccc1C1(C(=O)N2CCC3CNC(=O)C3C2)CC1,True
318055,COc1ccc2c(c1)OCCC2C(=O)N1CC(C(N)=O)CCC1C,True
318056,COc1ccc2c(c1)OCCC2C(=O)N1CCCC2C(=O)NCC21,True
318057,COc1ccc2c(c1)OCCC2C(=O)N1CCCC(O)(C(N)=O)C1,True
318058,CNC(=O)C1CCCN(C(=O)C2CCOc3cc(OC)ccc32)C1,True
318059,COc1ccc2c(c1)OCCC2C(=O)N1CC2CC(C1)N(C)C2=O,True
318060,COc1ccc2c(c1)OCCC2C(=O)N1CCCC(F)(C(N)=O)C1,True
318061,COc1ccc2c(c1)OCCC2C(=O)N1CCC2CNC(=O)C2C1,True
318062,COc1cc(C)ccc1C1(C(=O)N2CC(C)CC(C(N)=O)C2)CC1,True
318063,CC1(C)COc2ccccc2C1C(=O)N1CCCC(F)(C(N)=O)C1,True
318064,CN1C(=O)C2CC1CN(C(=O)C1c3ccccc3OCC1(C)C)C2,True
318065,CNC(=O)C1CCCN(C(=O)C2c3ccccc3OCC2(C)C)C1,True
318066,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCCC2C(=O)NCC21,True
318067,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCCC(O)(C(N)=O)C1,True
318068,CNC(=O)C1CCCN(C(=O)C(C)(C)c2ccc(Br)cc2OC)C1,True
318069,COc1cc(Br)ccc1C(C)(C)C(=O)N1CC2CC(C1)N(C)C2=O,True
318070,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCCC(F)(C(N)=O)C1,True
318071,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCC2CNC(=O)C2C1,True
318072,COc1cc(Br)ccc1C(C)(C)C(=O)N1CC(C)CC(C(N)=O)C1,True
318073,COc1ccc(Br)cc1C(C)(C)C(=O)N1CC(C(N)=O)CCC1C,True
318074,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCCC2C(=O)NCC21,True
318075,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCCC(O)(C(N)=O)C1,True
318076,CNC(=O)C1CCCN(C(=O)C(C)(C)c2cc(Br)ccc2OC)C1,True
318077,COc1ccc(Br)cc1C(C)(C)C(=O)N1CC2CC(C1)N(C)C2=O,True
318078,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCCC(F)(C(N)=O)C1,True
318079,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCC2CNC(=O)C2C1,True
318080,COc1ccc(Br)cc1C(C)(C)C(=O)N1CC(C)CC(C(N)=O)C1,True
318081,CC1CCC(C(N)=O)CN1C(=O)C1c2ccccc2OCC1(C)C,True
318082,CC1(C)COc2ccccc2C1C(=O)N1CCCC2C(=O)NCC21,True
318083,CC1(C)COc2ccccc2C1C(=O)N1CCCC(O)(C(N)=O)C1,True
318084,COc1ccc2c(c1)OCCC2C(=O)N1CC(C)CC(C(N)=O)C1,True
318085,COc1cc(Br)ccc1C(C)(C)C(=O)N1CC(C(N)=O)CCC1C,True
318086,COc1ccccc1C1(C(=O)N2CC3CC(C2)N(C)C3=O)COC1,True
318087,COc1ccccc1C1(C(=O)N2CCCC(F)(C(N)=O)C2)COC1,True
318088,COc1ccccc1C1(C(=O)N2CCC3CNC(=O)C3C2)COC1,True
318089,COc1ccccc1C1(C(=O)N2CC(C)CC(C(N)=O)C2)COC1,True
318090,COc1ccc(Br)cc1C1(C(=O)N2CC(C(N)=O)CCC2C)CC1,True
318091,COc1ccc(Br)cc1C1(C(=O)N2CCCC3C(=O)NCC32)CC1,True
318092,COc1ccc(Br)cc1C1(C(=O)N2CCCC(O)(C(N)=O)C2)CC1,True
318093,CNC(=O)C1CCCN(C(=O)C2(c3ccccc3OC)COC2)C1,True
318094,CNC(=O)C1CCCN(C(=O)C2(c3cc(Br)ccc3OC)CC2)C1,True
318095,COc1ccc(Br)cc1C1(C(=O)N2CCCC(F)(C(N)=O)C2)CC1,True
318096,COc1ccc(Br)cc1C1(C(=O)N2CCC3CNC(=O)C3C2)CC1,True
318097,COc1ccc(Br)cc1C1(C(=O)N2CC(C)CC(C(N)=O)C2)CC1,True
318098,CN(C)C1(C(=O)N2CC3CC(C2)C(=O)N3)CCOc2ccccc21,True
318099,COc1ccccc1C1(C(=O)N2CC3CC(C2)C(=O)N3)CCCC1,True
318100,COc1ccc(Br)cc1C1(C(=O)N2CC3CC(C2)C(=O)N3)CCC1,True
318101,COc1cccc(C2(C(=O)N3CC4CC(C3)C(=O)N4)CC2)c1OC,True
318102,COc1ccc(Br)cc1C1(C(=O)N2CC3CC(C2)N(C)C3=O)CC1,True
318103,COc1ccccc1C1(C(=O)N2CCCC(O)(C(N)=O)C2)COC1,True
318104,COc1ccccc1C1(C(=O)N2CCCC3C(=O)NCC32)COC1,True
318105,COc1ccccc1C1(C(=O)N2CC(C(N)=O)CCC2C)COC1,True
318106,COc1ccc(Cl)cc1C1(C(=O)N2CC(C(N)=O)CCC2C)CC1,True
318107,COc1ccc(Cl)cc1C1(C(=O)N2CCCC3C(=O)NCC32)CC1,True
318108,COc1ccc(Cl)cc1C1(C(=O)N2CCCC(O)(C(N)=O)C2)CC1,True
318109,CNC(=O)C1CCCN(C(=O)C2(c3cc(Cl)ccc3OC)CC2)C1,True
318110,COc1ccc(Cl)cc1C1(C(=O)N2CC3CC(C2)N(C)C3=O)CC1,True
318111,COc1ccc(Cl)cc1C1(C(=O)N2CCCC(F)(C(N)=O)C2)CC1,True
318112,COc1ccc(Cl)cc1C1(C(=O)N2CCC3CNC(=O)C3C2)CC1,True
318113,COc1ccc(Cl)cc1C1(C(=O)N2CC(C)CC(C(N)=O)C2)CC1,True
318114,COc1cc(Br)ccc1C1(C(=O)N2CC(C(N)=O)CCC2C)CC1,True
318115,COc1cc(Br)ccc1C1(C(=O)N2CCCC3C(=O)NCC32)CC1,True
318116,COc1cc(Br)ccc1C1(C(=O)N2CCCC(O)(C(N)=O)C2)CC1,True
318117,CNC(=O)C1CCCN(C(=O)C2(c3ccc(Br)cc3OC)CC2)C1,True
318118,COc1cc(Br)ccc1C1(C(=O)N2CC3CC(C2)N(C)C3=O)CC1,True
318119,COc1cc(Br)ccc1C1(C(=O)N2CCCC(F)(C(N)=O)C2)CC1,True
318120,COc1cc(Br)ccc1C1(C(=O)N2CCC3CNC(=O)C3C2)CC1,True
318121,COc1cc(Br)ccc1C1(C(=O)N2CC(C)CC(C(N)=O)C2)CC1,True
318122,O=C1NC(=O)C2CN(C(=O)C3CCOc4c(F)cccc43)CCC12,True
318123,CN1CC2C(CCCN2C(=O)C2CCOc3c(F)cccc32)C1=O,True
318124,O=C1NCCC2CCN(C(=O)C3CCOc4c(F)cccc43)CC12,True
318125,CNC(=O)C1(F)CCCN(C(=O)C2CCOc3c(F)cccc32)C1,True
318126,CC1CCC(C(N)=O)C(C)N1C(=O)C1CCOc2c(F)cccc21,True
318127,CC1(C)CCC(C(N)=O)CN1C(=O)C1CCOc2c(F)cccc21,True
318128,CNC(=O)C1(C)CCCN(C(=O)C2CCOc3c(F)cccc32)C1,True
318129,NC(=O)C1CN(C(=O)C2CCOc3c(F)cccc32)CC(F)(F)C1,True
318130,NC(=O)C1CN(C(=O)C2CCOc3c(F)cccc32)CCC1(F)F,True
318131,O=C1NC(=O)C2CC1CN(C(=O)C1CCOc3c(F)cccc31)C2,True
318132,O=C(C1CCOc2c(F)cccc21)N1CCCC2(CCNC2=O)C1,True
318133,CCNC(=O)C1CCCN(C(=O)C2CCOc3c(F)cccc32)C1,True
318134,CN(C)C(=O)C1CCCN(C(=O)C2CCOc3c(Cl)cccc32)C1,True
318135,O=C1NC(=O)C2CN(C(=O)C3CCOc4c(Cl)cccc43)CCC12,True
318136,CN1CC2C(CCCN2C(=O)C2CCOc3c(Cl)cccc32)C1=O,True
318137,O=C1NCCC2CCN(C(=O)C3CCOc4c(Cl)cccc43)CC12,True
318138,CNC(=O)C1(F)CCCN(C(=O)C2CCOc3c(Cl)cccc32)C1,True
318139,CNC(=O)C1CC(C)CN(C(=O)C2CCOc3c(Cl)cccc32)C1,True
318140,CC1CCC(C(N)=O)C(C)N1C(=O)C1CCOc2c(Cl)cccc21,True
318141,CC1(C)CCC(C(N)=O)CN1C(=O)C1CCOc2c(Cl)cccc21,True
318142,CNC(=O)C1(C)CCCN(C(=O)C2CCOc3c(Cl)cccc32)C1,True
318143,NC(=O)C1CN(C(=O)C2CCOc3c(Cl)cccc32)CC(F)(F)C1,True
318144,NC(=O)C1CN(C(=O)C2CCOc3c(Cl)cccc32)CCC1(F)F,True
318145,O=C1NC(=O)C2CC1CN(C(=O)C1CCOc3c(Cl)cccc31)C2,True
318146,CCNC(=O)C1CCCN(C(=O)C2CCOc3c(Cl)cccc32)C1,True
318147,CN(C)C(=O)C1CCCN(C(=O)C2CCOc3c(F)cccc32)C1,True
318148,COc1c(F)cc(Br)cc1C1(C(=O)N2CC3CC(C2)C(=O)N3)CC1,True
318149,O=C1NCCC12CCCN(C(=O)C13CC(C1)Oc1ccccc13)C2,True
318150,CC1(C(=O)N2CCC3C(=O)NC(=O)C3C2)CCOc2ccccc21,True
318151,CN1CC2C(CCCN2C(=O)C2(C)CCOc3ccccc32)C1=O,True
318152,CC1(C(=O)N2CCC3CCNC(=O)C3C2)CCOc2ccccc21,True
318153,CNC(=O)C1(F)CCCN(C(=O)C2(C)CCOc3ccccc32)C1,True
318154,CNC(=O)C1CC(C)CN(C(=O)C2(C)CCOc3ccccc32)C1,True
318155,CC1CCC(C(N)=O)C(C)N1C(=O)C1(C)CCOc2ccccc21,True
318156,CC1(C(=O)N2CC(C(N)=O)CCC2(C)C)CCOc2ccccc21,True
318157,CNC(=O)C1(C)CCCN(C(=O)C2(C)CCOc3ccccc32)C1,True
318158,CC1(C(=O)N2CC(C(N)=O)CC(F)(F)C2)CCOc2ccccc21,True
318159,CC1(C(=O)N2CCC(F)(F)C(C(N)=O)C2)CCOc2ccccc21,True
318160,CC1(C(=O)N2CC3CC(C2)C(=O)NC3=O)CCOc2ccccc21,True
318161,CC1(C(=O)N2CCCC3(CCNC3=O)C2)CCOc2ccccc21,True
318162,CN(C)C(=O)C1CCCN(C(=O)C23CC(C2)Oc2ccccc23)C1,True
318163,CCNC(=O)C1CCCN(C(=O)C23CC(C2)Oc2ccccc23)C1,True
318164,O=C1NC(=O)C2CN(C(=O)C34CC(C3)Oc3ccccc34)CCC12,True
318165,CN1CC2C(CCCN2C(=O)C23CC(C2)Oc2ccccc23)C1=O,True
318166,O=C1NCCC2CCN(C(=O)C34CC(C3)Oc3ccccc34)CC12,True
318167,CNC(=O)C1(F)CCCN(C(=O)C23CC(C2)Oc2ccccc23)C1,True
318168,CNC(=O)C1CC(C)CN(C(=O)C23CC(C2)Oc2ccccc23)C1,True
318169,CC1CCC(C(N)=O)C(C)N1C(=O)C12CC(C1)Oc1ccccc12,True
318170,CC1(C)CCC(C(N)=O)CN1C(=O)C12CC(C1)Oc1ccccc12,True
318171,CNC(=O)C1(C)CCCN(C(=O)C23CC(C2)Oc2ccccc23)C1,True
318172,NC(=O)C1CN(C(=O)C23CC(C2)Oc2ccccc23)CC(F)(F)C1,True
318173,NC(=O)C1CN(C(=O)C23CC(C2)Oc2ccccc23)CCC1(F)F,True
318174,O=C1NC(=O)C2CC1CN(C(=O)C13CC(C1)Oc1ccccc13)C2,True
318175,O=C(C1CCOc2c(Cl)cccc21)N1CCCC2(CCNC2=O)C1,True
318176,CC1CCC(C(N)=O)CN1C(=O)C1CC(C)(C)Oc2ccccc21,True
318177,CC1(C)CC(C(=O)N2CCCC3C(=O)NCC32)c2ccccc2O1,True
318178,CC1(C)CC(C(=O)N2CCCC(O)(C(N)=O)C2)c2ccccc2O1,True
318179,COc1cccc2c1C(C(=O)N1CC(C(N)=O)CCC1C)CC2=O,True
318180,COc1cccc2c1C(C(=O)N1CCCC3C(=O)NCC31)CC2=O,True
318181,COc1cccc2c1C(C(=O)N1CCCC(O)(C(N)=O)C1)CC2=O,True
318182,CNC(=O)C1CCCN(C(=O)C2CC(=O)c3cccc(OC)c32)C1,True
318183,COc1cccc2c1C(C(=O)N1CC3CC(C1)N(C)C3=O)CC2=O,True
318184,COc1cccc2c1C(C(=O)N1CCCC(F)(C(N)=O)C1)CC2=O,True
318185,COc1cccc2c1C(C(=O)N1CCC3CNC(=O)C3C1)CC2=O,True
318186,COc1cccc2c1C(C(=O)N1CC(C)CC(C(N)=O)C1)CC2=O,True
318187,COc1ccccc1C1(C(=O)N2CC(C(N)=O)CCC2C)CCC1,True
318188,COc1ccccc1C1(C(=O)N2CCCC3C(=O)NCC32)CCC1,True
318189,COc1ccccc1C1(C(=O)N2CCCC(O)(C(N)=O)C2)CCC1,True
318190,CNC(=O)C1CCCN(C(=O)C2(c3ccccc3OC)CCC2)C1,True
318191,COc1ccccc1C1(C(=O)N2CC3CC(C2)N(C)C3=O)CCC1,True
318192,COc1ccccc1C1(C(=O)N2CCCC(F)(C(N)=O)C2)CCC1,True
318193,COc1ccccc1C1(C(=O)N2CCC3CNC(=O)C3C2)CCC1,True
318194,COc1ccccc1C1(C(=O)N2CC(C)CC(C(N)=O)C2)CCC1,True
318195,COc1cccc(C)c1C1(C(=O)N2CC(C)CC(C(N)=O)C2)CC1,True
318196,CN(C)C(=O)C1CCCN(C(=O)C2(C)CCOc3ccccc32)C1,True
318197,COc1cccc(C)c1C1(C(=O)N2CCC3CNC(=O)C3C2)CC1,True
318198,COc1cccc(C)c1C1(C(=O)N2CC3CC(C2)N(C)C3=O)CC1,True
318199,CNC(=O)C1CCCN(C(=O)C2CC(C)(C)Oc3ccccc32)C1,True
318200,CN1C(=O)C2CC1CN(C(=O)C1CC(C)(C)Oc3ccccc31)C2,True
318201,CC1(C)CC(C(=O)N2CCCC(F)(C(N)=O)C2)c2ccccc2O1,True
318202,CC1(C)CC(C(=O)N2CCC3CNC(=O)C3C2)c2ccccc2O1,True
318203,CC1CC(C(N)=O)CN(C(=O)C2CC(C)(C)Oc3ccccc32)C1,True
318204,CC1CCC(C(N)=O)CN1C(=O)C12CC(C1)Oc1ccc(Cl)cc12,True
318205,O=C1NCC2C1CCCN2C(=O)C12CC(C1)Oc1ccc(Cl)cc12,True
318206,NC(=O)C1(O)CCCN(C(=O)C23CC(C2)Oc2ccc(Cl)cc23)C1,True
318207,CNC(=O)C1CCCN(C(=O)C23CC(C2)Oc2ccc(Cl)cc23)C1,True
318208,CN1C(=O)C2CC1CN(C(=O)C13CC(C1)Oc1ccc(Cl)cc13)C2,True
318209,NC(=O)C1(F)CCCN(C(=O)C23CC(C2)Oc2ccc(Cl)cc23)C1,True
318210,O=C1NCC2CCN(C(=O)C34CC(C3)Oc3ccc(Cl)cc34)CC12,True
318211,CC1CC(C(N)=O)CN(C(=O)C23CC(C2)Oc2ccc(Cl)cc23)C1,True
318212,COc1cccc(C)c1C1(C(=O)N2CC(C(N)=O)CCC2C)CC1,True
318213,COc1cccc(C)c1C1(C(=O)N2CCCC3C(=O)NCC32)CC1,True
318214,COc1cccc(C)c1C1(C(=O)N2CCCC(O)(C(N)=O)C2)CC1,True
318215,CNC(=O)C1CCCN(C(=O)C2(c3c(C)cccc3OC)CC2)C1,True
318216,COc1cccc(C)c1C1(C(=O)N2CCCC(F)(C(N)=O)C2)CC1,True
318217,CNC(=O)C1CC(C)CN(C(=O)C2CCOc3c(F)cccc32)C1,True
318218,CNC(=O)C1CC(C)CN(C(=O)C2CCOc3ccc(Cl)cc32)C1,True
318219,O=C1NCCC2CCN(C(=O)C3CCOc4ccc(Cl)cc43)CC12,True
318220,CNC(=O)C1(F)CCCN(C(=O)C2CCOc3ccc(Cl)cc32)C1,True
318221,COc1ccccc1C1(C(=O)N2CCCC3(CCNC3=O)C2)CC1,True
318222,CC1CCC(C(N)=O)C(C)N1C(=O)C1CCOc2ccc(Cl)cc21,True
318223,CC1(C)CCC(C(N)=O)CN1C(=O)C1CCOc2ccc(Cl)cc21,True
318224,CNC(=O)C1(C)CCCN(C(=O)C2CCOc3ccc(Cl)cc32)C1,True
318225,CN1CC2C(CCCN2C(=O)C2CCOc3ccc(Cl)cc32)C1=O,True
318226,NC(=O)C1CN(C(=O)C2CCOc3ccc(Cl)cc32)CC(F)(F)C1,True
318227,O=C1NC(=O)C2CC1CN(C(=O)C1CCOc3ccc(Cl)cc31)C2,True
318228,O=C(C1CCOc2ccc(Cl)cc21)N1CCCC2(CCNC2=O)C1,True
318229,CN1CCC2CCN(C(=O)C3CCOc4ccccc43)CC2C1=O,True
318230,CN(C)C(=O)C1CCCN(C(=O)C2CCOc3ccc(Cl)cc32)C1,True
318231,COc1ccccc1C1(C(=O)N2CC(C(N)=O)CC(F)(F)C2)CC1,True
318232,CCNC(=O)C1CCCN(C(=O)C(C)(C)c2ccccc2OC)C1,True
318233,NC(=O)C1CN(C(=O)C2CCOc3ccc(Cl)cc32)CCC1(F)F,True
318234,O=C1NC(=O)C2CN(C(=O)C3CCOc4ccc(Cl)cc43)CCC12,True
318235,CCNC(=O)C1CCCN(C(=O)C2CCOc3ccc(Cl)cc32)C1,True
318236,COc1ccccc1C1(C(=O)N2CC3CC(C2)C(=O)NC3=O)CC1,True
318237,CNC(=O)C1(C)CCCN(C(=O)C2(c3ccccc3OC)CC2)C1,True
318238,COc1ccccc1C1(C(=O)N2CC(C(N)=O)CCC2(C)C)CC1,True
318239,COc1ccccc1C1(C(=O)N2C(C)CCC(C(N)=O)C2C)CC1,True
318240,CNC(=O)C1CC(C)CN(C(=O)C2(c3ccccc3OC)CC2)C1,True
318241,CNC(=O)C1(F)CCCN(C(=O)C2(c3ccccc3OC)CC2)C1,True
318242,COc1ccccc1C1(C(=O)N2CCC3CCNC(=O)C3C2)CC1,True
318243,COc1ccccc1C1(C(=O)N2CCCC3C(=O)N(C)CC32)CC1,True
318244,COc1ccccc1C1(C(=O)N2CCC3C(=O)NC(=O)C3C2)CC1,True
318245,CCNC(=O)C1CCCN(C(=O)C2(c3ccccc3OC)CC2)C1,True
318246,COc1ccccc1C1(C(=O)N2CCCC(C(=O)N(C)C)C2)CC1,True
318247,CN1CCC2(CCCN(C(=O)C3CCOc4ccccc43)C2)C1=O,True
318248,CCCNC(=O)C1CCCN(C(=O)C2CCOc3ccccc32)C1,True
318249,O=C1NC(=O)C2(CCCN(C(=O)C3CCOc4ccccc43)C2)O1,True
318250,NC(=O)C1CC(C(N)=O)CN(C(=O)C2CCOc3ccccc32)C1,True
318251,COc1ccccc1C(C)(C)C(=O)N1CCC2C(=O)NC(=O)C2C1,True
318252,COc1ccccc1C(C)(C)C(=O)N1CCCC2C(=O)N(C)CC21,True
318253,COc1ccccc1C(C)(C)C(=O)N1CCCC(C(=O)N(C)C)C1,True
318254,COc1ccccc1C(C)(C)C(=O)N1CCC2CCNC(=O)C2C1,True
318255,CN1CCC2CCN(C(=O)C3(C)COc4ccccc43)CC2C1=O,True
318256,CN(C)C1(C(N)=O)CCCN(C(=O)C2CCOc3ccccc32)C1,True
318257,CCCNC(=O)C1CCCN(C(=O)C2(C)COc3ccccc32)C1,True
318258,CC1(C(=O)N2CCCC3(C2)OC(=O)NC3=O)COc2ccccc21,True
318259,CC1(C(=O)N2CC(C(N)=O)CC(C(N)=O)C2)COc2ccccc21,True
318260,COc1ccccc1C(C)(C)C(=O)N1C(C)CCC(C(N)=O)C1C,True
318261,CC1(C(=O)N2CCCC3(C2)NC(=O)NC3=O)COc2ccccc21,True
318262,COc1ccccc1C(C)(C)C(=O)N1CC(C(N)=O)CCC1(C)C,True
318263,CNC(=O)C1(C)CCCN(C(=O)C(C)(C)c2ccccc2OC)C1,True
318264,COc1ccccc1C(C)(C)C(=O)N1CC(C(N)=O)CC(F)(F)C1,True
318265,COc1ccccc1C(C)(C)C(=O)N1CCC(F)(F)C(C(N)=O)C1,True
318266,COc1ccccc1C(C)(C)C(=O)N1CC2CC(C1)C(=O)NC2=O,True
318267,COc1ccccc1C(C)(C)C(=O)N1CCCC2(CCNC2=O)C1,True
318268,CC(C)NC(=O)C1CCCN(C(=O)C2CCOc3ccccc32)C1,True
318269,O=C1NC(=O)C2(CCCN(C(=O)C3CCOc4ccccc43)C2)N1,True
318270,CN(C)C1(C(N)=O)CCCN(C(=O)C2(C)COc3ccccc32)C1,True
318271,CN1CCC2(CCCN(C(=O)C3(C)COc4ccccc43)C2)C1=O,True
318272,O=C(NC1CC1)C1CCCN(C(=O)C2CCOc3ccccc32)C1,True
318273,CNC(=O)C1(F)CCCN(C(=O)C(C)(C)c2ccccc2OC)C1,True
318274,CNC(=O)C1CC(C)CN(C(=O)C(C)(C)c2ccccc2OC)C1,True
318275,O=C(C1CCOc2ccccc21)N1CCCC2(CCCNC2=O)C1,True
318276,CC(C)NC(=O)C1CCCN(C(=O)C2(C)COc3ccccc32)C1,True
318277,CC1(C(=O)N2CCCC(C(=O)NC3CC3)C2)COc2ccccc21,True
318278,COc1ccccc1C1(C(=O)N2CCC(F)(F)C(C(N)=O)C2)CC1,True
318279,CC1C(C(=O)NNC(=O)C2(C)COc3ccccc32)CCCN1C,True
318280,CC1(C(=O)N2CCCC3(CCCNC3=O)C2)COc2ccccc21,True
318281,CC1C(C(=O)NNC(=O)C2CCOc3ccccc32)CCCN1C,True
318282,CC(C)NC(=O)C1CCCN(C(=O)C2c3ccccc3OCC2C)C1,True
318283,COc1ccccc1C(C)(C)C(=O)N1CCCC2(C1)NC(=O)NC2=O,True
318284,COc1ccccc1C(C)(C)C(=O)N1CCCC(C(N)=O)(N(C)C)C1,True
318285,COc1ccccc1C(C)(C)C(=O)N1CCCC(C(=O)NC(C)C)C1,True
318286,COc1ccccc1C(C)(C)C(=O)NNC(=O)C1CCCN(C)C1C,True
318287,COc1ccccc1C(C)(C)C(=O)N1CCCC(C(=O)NC2CC2)C1,True
318288,CC1COc2ccccc2C1C(=O)N1CCCC(C(N)=O)(N(C)C)C1,True
318289,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCCC2(CCNC2=O)C1,True
318290,CC1COc2ccccc2C1C(=O)N1CCCC(C(=O)NC2CC2)C1,True
318291,CC1COc2ccccc2C1C(=O)N1CCCC2(CCCNC2=O)C1,True
318292,CC1COc2ccccc2C1C(=O)N1CCCC2(C1)NC(=O)NC2=O,True
318293,CC1COc2ccccc2C1C(=O)NNC(=O)C1CCCN(C)C1C,True
318294,COc1ccccc1C(C)(C)C(=O)N1CCCC2(CCCNC2=O)C1,True
318295,COc1ccc(Br)cc1C(C)(C)C(=O)N1CC2CC(C1)C(=O)NC2=O,True
318296,CCNC(=O)C1CCCN(C(=O)C2(c3ccc(Br)cc3OC)CC2)C1,True
318297,COc1ccccc1C(C)(C)C(=O)N1CCC2CCN(C)C(=O)C2C1,True
318298,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCCC2(CCNC2=O)C1,True
318299,COc1cc(Br)ccc1C(C)(C)C(=O)N1CC2CC(C1)C(=O)NC2=O,True
318300,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCC(F)(F)C(C(N)=O)C1,True
318301,COc1cc(Br)ccc1C(C)(C)C(=O)N1CC(C(N)=O)CC(F)(F)C1,True
318302,CNC(=O)C1(C)CCCN(C(=O)C(C)(C)c2ccc(Br)cc2OC)C1,True
318303,COc1cc(Br)ccc1C(C)(C)C(=O)N1CC(C(N)=O)CCC1(C)C,True
318304,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCCC(C(=O)N(C)C)C1,True
318305,COc1cc(Br)ccc1C(C)(C)C(=O)N1C(C)CCC(C(N)=O)C1C,True
318306,CNC(=O)C1(F)CCCN(C(=O)C(C)(C)c2ccc(Br)cc2OC)C1,True
318307,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCC2CCNC(=O)C2C1,True
318308,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCCC2C(=O)N(C)CC21,True
318309,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCC2C(=O)NC(=O)C2C1,True
318310,CCNC(=O)C1CCCN(C(=O)C(C)(C)c2ccc(Br)cc2OC)C1,True
318311,COc1cc(Br)ccc1C(C)(C)C(=O)N1CCCC(C(=O)N(C)C)C1,True
318312,CNC(=O)C1CC(C)CN(C(=O)C(C)(C)c2ccc(Br)cc2OC)C1,True
318313,CC1COc2ccccc2C1C(=O)N1CCC2CCN(C)C(=O)C2C1,True
318314,CCNC(=O)C1CCCN(C(=O)C(C)(C)c2cc(Br)ccc2OC)C1,True
318315,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCCC2C(=O)N(C)CC21,True
318316,CC1COc2ccccc2C1C(=O)N1CCCC2(CCN(C)C2=O)C1,True
318317,CCCNC(=O)C1CCCN(C(=O)C2c3ccccc3OCC2C)C1,True
318318,CC1COc2ccccc2C1C(=O)N1CCCC2(C1)OC(=O)NC2=O,True
318319,CC1COc2ccccc2C1C(=O)N1CC(C(N)=O)CC(C(N)=O)C1,True
318320,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCC2C(=O)NC(=O)C2C1,True
318321,COc1ccc(Br)cc1C(C)(C)C(=O)N1CCC(F)(F)C(C(N)=O)C1,True
